1091,16:27:48,1911,C,N,-18.74,50.08,0.03,0:20:58,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:49,1912,C,N,-17.39,50.06,0.03,0:20:59,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:50,1913,C,N,-15.35,50.06,0.03,0:21:0,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:51,1914,C,N,-17.39,50.06,0.03,0:21:1,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:52,1915,C,N,-18.49,50.06,0.04,0:21:2,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:53,1916,C,N,-17.39,50.05,0.03,0:21:3,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:54,1917,C,N,-16.37,50.06,0.03,0:21:4,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:55,1918,C,N,-17.39,50.06,0.03,0:21:5,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:56,1919,C,N,-16.71,50.08,0.03,0:21:6,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:57,1920,C,N,-16.03,50.10,0.03,0:21:7,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:58,1921,C,N,-15.35,50.11,0.04,0:21:8,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:59,1922,C,N,-19.08,50.15,0.04,0:21:9,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:0,1923,C,N,-17.73,50.16,0.03,0:21:10,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:1,1924,C,N,-14.93,50.20,0.03,0:21:11,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:2,1925,C,N,-15.61,50.23,0.04,0:21:12,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:3,1926,C,N,-18.66,50.28,0.03,0:21:13,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:4,1927,C,N,-18.32,50.32,0.03,0:21:14,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:5,1928,C,N,-18.23,50.35,0.03,0:21:15,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:6,1929,C,N,-17.89,50.40,0.03,0:21:16,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:7,1930,C,N,-17.81,50.44,0.03,0:21:17,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:8,1931,C,N,-17.81,50.51,0.03,0:21:18,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:9,1932,C,N,-18.83,50.56,0.03,0:21:19,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:10,1933,C,N,-17.39,50.61,0.04,0:21:20,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:11,1934,C,N,-15.69,50.66,0.03,0:21:21,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:12,1935,C,N,-15.61,50.71,0.03,0:21:22,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:13,1936,C,N,-14.59,50.76,0.03,0:21:23,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:14,1937,C,N,-14.84,50.83,0.04,0:21:24,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:15,1938,C,N,-15.86,50.88,0.04,0:21:25,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:16,1939,C,N,-14.76,50.95,0.03,0:21:26,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:17,1940,C,N,-13.40,50.98,0.03,0:21:27,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:18,1941,C,N,-15.69,51.05,0.03,0:21:28,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:19,1942,C,N,-14.67,51.09,0.03,0:21:29,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:20,1943,C,N,-13.91,51.15,0.03,0:21:30,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:28:21,1944,C,N,-13.91,51.21,0.03,0:21:31,0.00,0.00,0,0,FS_STANDBY,LS_CM
